,0,1,2,3
49,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qemcduuu5xuoo7w&PageNO=1,乳癌標靶治療自費壓力大 藥廠推生物相似藥支持計畫2020-08-06,2020-08-06,"
乳癌是台灣女性發生率最高的癌症，近年有年輕化的趨勢。乳癌除了以腫瘤大小、是否轉移的狀況來進行分期外，也據基因表現區分型態，其中HER-2陽性型較為惡性、預後也較差，雖現行有適用的標靶藥可治療，但因健保給付條件較嚴格，不少患者需自費，經濟壓力不小。
老牌藥廠生達，去年取得乳癌生物相似藥代理權，今年1月開始出貨，已有南部醫學中心進用。生達昨(5)日表示，為協助減輕HER-2陽性的乳癌患者經濟負擔，公司決議推出「病患支持計畫」，只要符合早期乳癌腋下淋巴結陰性、轉移性乳癌復發，或未符合健保給付者，可由主治醫師評估後申請。
生達表示，申請若經獲准，依患者病況、初估治療費用一年可節省數十萬元，大幅減輕乳癌患者的經濟負擔。該支持計畫將於今年第4季上路施行。
北榮一般外科主治醫師陳瑞裕表示，目前針對HER-2陽性轉移性乳癌患者的治療，已有抗HER-2的國外標靶藥物治療，不過依健保給付條件，患者有淋巴轉移，甚至乳癌細胞擴散等，才符合健保給付；若自費用藥，以至少半年療程來說就需4、50萬元。而國內藥廠近年雖也有多款生物相似藥，且因牽涉價格、藥效、換藥機制等，仍建議患者使用前需與主治醫師討論。
(聯合報 記者簡浩正) "
50,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qembxmnj9p9npek&PageNO=1,遠距手術善用5G 增益健康照護且經濟效益可觀2020-08-06,2020-08-06,"
手術機器人的應用日益普及，善用5G與下一代行動網路超低延遲與高頻寬的資料傳輸優勢，可讓遠端的外科醫師即時遙控手術室內的機器人遠距手術系統，並獲得即時視訊與大量資料反饋。預估2035年經濟效益上看3.5兆美元並將影響2,200個工作機會。
根據HCPLive與My TechDecisions報導，為展示善用5G通訊標準來充分利用與有效分享手術專業，Alperen Acemoglu博士帶領義大利研究團隊以機器人遠距微手術系統為遠端一具屍體進行經口雷射微手術，透過5G網路連結系統兩端的外科醫師與病患，並配置網路攝影機與麥克風進行直接手術互動。
研究團隊最終發現欲發揮機器人遠距手術系統的最大效益，就必須在手術室與外科醫師之間善用5G網路優勢，高速、低延遲傳輸大量資料，並指出5G通訊、人工智慧(AI)、機器人輔助將是實現機器人遠距手術、遠距輔助、遠距監測的關鍵技術，此外這項研究也確認遠距手術應用於野戰醫院或災難現場等場景極具可行性。
2個裝置透過5G無線接取網路(RAN)連線平均約需40ms，加上應用層後單向的視訊傳輸延遲平均為102±9ms，而最大延遲則低於140ms。研究團隊指出奠基於5G的機器人遠距微手術系統可提供高品質的遠距臨場體驗，因此外科醫師就像是在手術室直接為病患動手術一樣，健康照護產業與無數病患都將可因此受惠。
機器人遠距微手術系統在病患端的是電腦輔助微手術系統、醫療用二氧化碳雷射、Panda機器人操控的機器人手術鉗、VITOM 3D立體內視鏡；而在外科醫師端的則是遙控機器人與手術鉗的omega.7觸覺裝置、Wacom數位板、提供病患端視訊的HMZ-T3 3D顯示器，能讓醫師透過5G網路有效遙控手術機器人、醫用鉗、雷射裝置以成功完成高度精密的手術。
疫情期間，遠距醫療已成為讓醫護人員能持續為居家隔離或遠方病患提供照護的重要工具，但部分健康照護專家認為，除非達到類似醫師親自訪視的效果，否則難以普及。
(原始網頁,DIGITIMES陳明陽) "
51,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qembqbw8hjepp1a&PageNO=1,美醫療物資夥伴 我國有望入列2020-08-06,2020-08-06,"
美國疫情告急，40年來美最高層級官員訪台，中央流行疫情指揮中心指揮官陳時中昨（5）日表示，美國醫療戰略物資將尋找信任合作夥伴，台灣有機會成為全球醫療設備及關鍵技術的「可靠供應者」。業界指出，台灣在檢測、口罩領域可率先援美，疫苗、新藥則可望技術合作。
美國衛生部長長艾薩（Alex Azar）近日將率團訪台，旨在強化台美防疫及醫衛合作，據悉，也將深入洽談台美防疫與有關產業合作。業界認為，此舉將有助於台灣成為美國在亞洲的防疫產業基地。
美國在台協會（AIT）昨日發布艾薩來台消息，除晉見蔡總統，拜會外交部長吳釗燮外，另一重點是拜會陳時中、參訪中央流行疫情指揮中心，並與國內醫療衛生專家對談。
陳時中表示，美方此行前來，將與台灣交流防疫措施、全球衛生合作及美台夥伴關係。美國感受到醫療戰備物資，須找到能夠信任的友邦來供應，以滿足衛生安全的維持。這視同將台灣列為全球醫療設備及關鍵技術的可靠供應者，對台灣在衛生及醫藥上有很大的助益。
台灣今年除了透過公衛防疫措施有效控制本土確診病例之外，在口罩、快篩試劑、藥物到疫苗等四大產業的發展，也各自展現活力，未來可望啟動與美方的防疫物資互惠交流，對產業而言，將是一項大利基。
新冠快篩試劑方面，若需銷美則需要緊急授權(EUA)，國內核酸PCR檢驗試劑廠商中，已拿到認證的有瑞磁、亞諾法等多家公司。正申請EUA包括普生，和將申請的泰博、寶齡，都可望加速獲准。
口罩廠商包括恆大、敏成、南六和康那香，其中恆大和南六針對熔噴不織布，目前都在與美系客戶洽談出貨訂單；敏成則計畫赴美設廠，若選址確定後，預估三到六個月即可完成建廠並開始投產。
新藥部份，國鼎、藥華藥、生華科、逸達等新冠肺炎新藥，有的被美國生物醫學先進研究與開發局（BARDA）推薦，也有的已向美食品藥物管理局（FDA）申請進行人體臨床試驗。
疫苗方面，高端、國光已相繼獲得美國國家衛生研究院（NIH）新冠疫苗技術授權，聯亞生技集團總部設在美國，與美有多項研發合作；台康有望獲國際大廠授權生產新冠疫苗，在國際疫苗供應鏈將扮演重要角色。
美台長期技術交流 抗疫合作勝出關鍵
美國衛生部長艾薩（Alex Azar）近期率團來台，將促進美台對抗全球新冠疫情方面的合作。台灣除了今年來防疫成績亮眼之外，長期以來生技醫藥領域與美方密切的技術交流，是台美能很快建立信任的重要基礎。
美國在台協會（AIT）指出，艾薩此行參訪將由美國在台協會主席莫健（James F. Moriarty）、美國疾病管制與預防中心首席醫療官米契爾．沃爾夫（Mitchell Wolfe）、美國衛生部幕僚長布萊恩．哈里森（Brian Harrison）、美國衛生部全球事務辦公室主任蓋瑞特．格里格斯比（Garrett Grigsby）及其他政府成員陪同。訪台期間，艾薩也將向公衛研究生及美國疾病管制與預防中心培訓計畫的學友發表大型演講。
中央流行疫情指揮中心指揮官陳時中表示，台美雙方的交流早在兩年前就已開始，我方當時曾經前往美國衛生部進行訪問，今年4月27日雙方也曾有視訊會議，讓美方了解台灣防疫情況。
專家指出，台美生技醫藥交流一向很密切，台灣的生技產業不論是人才、技術、法規制度與資本市場的遊戲規則都有很大的相似性。
(經濟日報 記者謝柏宏、陳書璿) "
52,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qembjjwo8bo6pw7&PageNO=1,嬌生、華府敲定10億美元協議 未來向美供應1億劑COVID-19疫苗2020-08-06,2020-08-06,"
嬌生週三(5 日)宣布和美國政府達成 10 億美元以上的疫苗採購協議，未來將向美國供應 1 億劑新冠肺炎 (COVID-19) 實驗性疫苗。
嬌生成為繼歐洲製藥商賽諾菲 (Sanofi) 和葛蘭素史克 (GSK)、輝瑞 (Pfizer) 和 BioNTech 後，近期和美國政府簽訂潛在疫苗供應協議的製藥公司。後兩組製藥商此前分別以 21 億美元、19.5 億美元協議，與美國政府合作研發、試驗和生產潛在疫苗。
嬌生首席科學長 Paul Stoffels 於一份聲明中表示：「非常感謝美國政府對我們研發平台、疫苗技術的信任和支持，我們正在擴大疫苗產量，向美國及全球供應急用的新冠病毒疫苗。」
隨著越來越多製造商與政府達成供應協議，接下來疫苗定價將成為一項爭議性問題。輝瑞此前宣佈每次療程定價 39 美元，即每劑 19.50 美元作為疫苗預購價，由於獲取資金中有半數受政府指定用於疫苗研發，賽諾菲和葛蘭素每劑疫苗定價則不到 10.50 美元。
此外，《金融時報》上週報導，Moderna 有意將疫苗價格定在每次療程 50-60 美元，即每劑疫苗定價 25-30 美元，遠高於其他公司開出定價。
不同於上述公司，嬌生並未在協議中明確透露所獲資金規模，但傳出該公司似乎決定將疫苗定價於每劑 10 美元以上。
(鉅亨網 編譯林薏禎) "
53,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qembdd8veajlxvf&PageNO=1,東生華攜瑩碩開發心血管新藥 目標銷售規模上看760億元2020-08-06,2020-08-06,"
東生華與瑩碩生技昨(5)日共同宣布，將合作開發障礙心血管新藥 ABTA，由東生華負責藥品開發與銷售，瑩碩則可取得產品簽約金、開發里程碑金及銷售權利金分潤，目標新藥上市後，藥物銷售規模達 760 億元。
東生華與瑩碩5日簽署藥物開發合作協議，雙方將開發具高度技術障礙心血管新藥 ABTA19，並進軍全球市場。東生華表示，心血管新藥 ABTA19 鎖定高血壓族群，據國際藥品研調機構統計，此類藥品市場快速成長，尤其亞太地區每年成長率達雙位數。
根據雙方協議，瑩碩可獲得產品的簽約金、開發里程碑金及未來海外上市後的銷售權利金分潤；東生華則將負責所有國家新藥臨床開發、藥證查驗登記及行銷，並有該藥品相關權利，預計 2 年內完成臨床實驗，目標口服降高血壓藥物銷售規模可達到 760 億元。
東生華總經理楊思源表示，公司具有心血管新藥劑型開發經驗，且陸續在泰國、香港、菲律賓、緬甸及馬來西亞等地區申請藥證，預計明年藥品可上市，有助未來心血管新藥 ABTA19 銷售布局。
瑩碩董事長王建治指出，雙方過去在台灣市場曾多次合作，瑩碩在藥物傳輸平台具開發實力，考量提升既有的產品組合，選定複方心血管藥物，拓展海外市場。
(鉅亨網 記者沈筱禎) "
54,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qemb1qxlvymppcy&PageNO=1,美遠距醫療商Teladoc斥資185億美元併Livongo；黑石基金47億美元收購基因公司Ancestry2020-08-06,2020-08-06,"
美國遠距醫療公司Teladoc宣布，將以185億美元收購同業Livongo。
根據協議，Teladoc將以現金11.33美元加部分股份、收購1股Livongo的比率提出收購；每股作價折合為159美元，較Livongo前一天收市價有10%溢價。
新冠疫情爆發後，部分醫生暫停看診，為用戶提供遠距身體健康管理的醫療服務平台受到歡迎。美國政府周一公布，將尋求為遠距醫療行業提供支援，有助偏遠地區的民眾享用相關服務。
Teladoc上月公布截至第二季末有280萬月費用戶，數目增加3倍，預期2021年用戶增幅介乎30%至40%。而Livongo目前則有40萬用戶。

美國私募基金黑石(Blackstone)收購基因族譜網站Ancestry.com控制性權益，交易估值為47億美元。
本次交易是黑石最大宗的私募基金收購個案。外電引述消息人士稱，黑石在近月洽購Ancestry.com，完成交易後將持有Ancestry.com的75%股權，新加坡政府投資公司(GIC)則持有25%。
Ancestry.com目前擁有逾300萬月費用戶，其DNA網路使用者超過1800萬人，核心業務是為用戶或消費者進行DNA測試，主要競爭對手為23andMe。
Ancestry.com於2009年上市集資1億美元，2012年被私募基金Permira以16億美元私有化。私募基金Silver Lake與GIC在2016年收購Ancestry.com控制權，作價26億美元，Permira與Spectrum Equity持有少量股權。
(信報) "
55,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qel4b69sjw6aqex&PageNO=1,認證防疫品再添生力軍！SNQ高標把關 首重防疫效能的科學實證2020-08-05,2020-08-05,"
盛暑季節出遊人潮多，防疫工作仍須嚴陣以待，所幸國人已將防疫視為生活的一部分。只是面對環境防疫、居家防護等各種防疫產品，市售許多產品都宣稱有多高的殺菌力、能殺多少的病菌等，但有科學實證嗎？把關防疫產品品質的「SNQ國家品質標章」公布最新通過名單，其中有多項知名品牌的產品，也有許多創新抑菌成分的產品，防疫效能都經過實驗，十分清楚，消費者可以安心選擇！
在SNQ最新通過名單可以看到，許多國內知名品牌皆已參與認證，包括「橘子工坊」的制菌靈清潔噴霧、「台塑生醫」的抗菌洗手乳、「黃金盾」抗菌柔濕巾等等，都一致以科學實證取信消費者，可以看出企業經營之用心。

SNQ評審委員、前環保署毒物管理處長袁紹英表示，隨著後防疫時代來臨，市面上防疫產品更加琳瑯滿目，各式抗菌宣稱，甚至直指可殺COVID-19的殺菌產品！民眾應有更聰明的辨識方法：看清包裝標示的成份及含量、使用方法說明和警語；或善用「SNQ國家品質標章」官網來查詢認證產品的相關資訊，才能找到有效的防疫產品。
參與SNQ審查的多年經驗，評審召集人、國衛院生醫所所長林峯輝觀察到今年的送審產品中，仍以「次氯酸」、「二氧化氯」為大宗，但重要的是濃度、安定性、原料來源等關鍵，才能評斷其產品品質！而今年通過的此類型產品，都有經過嚴謹的製程管控和效能實驗，相較市面上同質性的產品，更加值得信任。
此外，新型態的抗菌機器也不斷推陳出新，朝向更小、更快速、更方便的使用方式研發，如今年通過的「藍氧棒」在1分鐘即可生成臭氧水、「光立潔除菌棒」利用深紫外線光來殺菌等等，外出攜帶都十分便利。
後防疫生活，消費者對防疫產品的需求大增，少數不肖業者在看到商機後以劣質品混入市場，讓坊間產品良莠不齊！SNQ推廣中心副執行長陳宛蓉建議消費者，殺菌效果肉眼無法辨識，選擇有認證的產品會更加安心！（可搜尋SNQ，到官網查詢認證項目資訊）此外，也建議業者藉由第三方公正的高標把關，確認產品品質與效能，更能與市售產品作出區隔，獲得民眾的信賴。「SNQ國家品質標章」防疫產品類將於8月31日截止收件，歡迎防疫產品參與驗證，一同讓國人享有安全與品質的後防疫生活。

(生策會) "
56,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qekh687lnyj7pcf&PageNO=1,長庚團隊技轉台灣軟電公司 攜手研發手術用之壓力監測系統2020-08-05,2020-08-05,"
長庚研究團隊歷經8年多研究，合作開發非侵入式量測「壓力感測器之應用」，昨(4)日簽約技轉台灣軟電公司，未來將進一步研發「手術用之壓力監測系統」，讓手術中的傷害降到最低。
由長庚大學工學院院長賴朝松、教授王哲麒與新北市立土城醫院副院長魏國珍、林口長庚紀念醫院神經外科主治醫師盧郁仁等率團隊研發的「壓力感測器之應用」技術，4日在長庚大學內舉行簽約技轉台灣軟電股份有限公司。
賴朝松表示，在一次與腦神經外科醫師聊天中發現，有時看來正常的腦神經外科手術，病人卻在術後一、兩天出現像腦震盪一樣的反應，後來才得知是在手術使用器械過程，有時候壓力過大所導致，技術團隊對這件事情非常感興趣，便展開相關研究。
長庚大學工學院教授王哲麒表示，一般腦部外科手術中，腦組織可能需利用牽引器來移動，傳統的顱內壓力偵測系統無法直接量測到牽引器施加位置的壓力，可能造成腦組織傷害而不自覺，團隊研發利用新型的壓力感測器嵌入手術用棉墊中，可以與牽引器相結合，即時偵測牽引器位置的組織表面壓力。
盧郁仁說，腦部手術是精密的顯微手術，有了即時的壓力監測，可以讓醫師在過程中專心在顯微手術，並縮短手術時間，減少手術量及術後併發症，透過與長庚大學團隊合作，以類似人工智能的技術方法，將可大幅增加手術及病人的安全性。
長庚大學表示，「壓力感測器之應用」由學校、長庚醫院與科技部計畫支持研發，也在科技部半導體射月計畫支持下獲得成果。這件技轉案除了是工學院電子系與醫院間重要的技轉合作成果指標，同時也創下工學院單案技轉案簽約金新高，達新台幣2000萬元。
長庚大學指出，相關技術曾入選2018年Scientific Reports「前100名最多閱讀次數」的科技論文，具有高商品化價值，今天技轉給台灣軟電公司，未來將進一步研發「手術用之壓力監測系統」，開發壓力感測器在其他領域的應用，讓手術中的傷害降到最低。
(中央社 記者吳睿騏) "
57,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qekgwfn89namt55&PageNO=1,全球五大科技巨頭FAAMG攻智慧醫療 數位賦能正式進入AI時代2020-08-05,2020-08-05,"
資訊科技正在快速席捲各業界，醫療產業當然也不例外，世界五大科技公司「FAAMG」競相投入智慧醫療產業，加入未來將會產生巨大經濟效益的健康照護與醫療競賽。 
醫療產業「數位化」與「AI 化」 
醫療產業過去一直是一個專業度很足，且垂直技術很深的產業，一般傳統產業幾乎無從切入。然而全球科技大廠早已察覺，人工智慧應用在醫療產業的時機已來臨了；2019 年底哈佛商業評論（HBR）預估 未來十年，人工智慧將為全球經濟增加十兆美元以上的價值，其中最重要的產業別就是「健康照護與醫療」，相當於 2019 年全球市值百大企業排名第一的美國微軟公司的十倍以上。 
過去全球前十大市值企業，一直由科技業主導，其中人稱「科技五巨頭 FAAMG」的臉書（Facebook)、蘋果（Apple）、亞馬遜（Amazon）、 微軟（Microsoft）、谷歌（Google 母公司 Alphabet）早已悄悄啟動 AI 醫療科技計劃；這五大科技公司不僅競相投入智慧醫療產業，驅動全新的智慧醫療，引導之產業鏈順勢而生，加入全球健康照護與醫療競賽。 
全球五大科技公司將帶領消費者進入未來智慧醫療服務 
蘋果公司 Apple 
蘋果公司是以軟體加硬體最早進入醫療領域插旗的科技公司，從收購最大的醫療個資平台 Gliimpse 開始，結合智慧手錶以及自家設計的 App 軟體 CareKit 與 ResearchKit，目的就包括了醫療、照護、與個人醫療資訊。早期成功專案包括研究帕金森氏症、自閉症，後來加入分析睡眠習慣與糖尿病、心臟病、肥胖症、慢性阻塞性肺病、憂鬱症等病症之間的關聯性。稍後也宣布與 Health Gorilla 公司合作取得臨床級的健康醫療和診斷數據，以及聯手血糖監測廠商 Dexcom，藉此擴大已有廣大群眾使用的 iPhone 智慧型手機服務範圍，當然是劍指智慧醫療了。 
醫療界長久以來認為電子病歷資料缺乏彼此資料之共通性以及資料本身之結構性，在實用性上為人詬病；例如所有的人都知道，當你旅行世界各國時，甚至在東南亞或是其他開發中國家，掏出隨身的信用卡，就可以當下立刻消費，然而你過去的電子病歷，卻仍然沒有辦法在像美國這樣的先進國家，當緊急就醫看診時立即直接閱讀。但 Apple 公司兩年前主動加入電子病歷交換標準開放推廣計劃（Argonaut Project），支持由醫療界依 HL7 健康資訊交換標準協定所發起的開放式標準；此舉確實讓業者體認到智慧醫療的成敗，是取決於如何串聯起不同結構格式之醫療資料，最後一哩路在此。該公司甚至宣稱在 2017 年就已經取得了數項關鍵性的美國專利，以智慧型手機、手錶整合 App 軟體，進軍醫療產業之野心顯而易見。
臉書 Facebook 
年輕的臉書創辦人祖克柏早在 2015 年就以他們夫婦的姓氏設立基金會，計劃未來十年將投資三十億美元，資助全球的科學家研究疾病治療。第一個專案投入六億美元建立 Biohub 研究中心，將加州大學柏克萊和舊金山分校、史丹佛大學的菁英科學家和工程師聚合在一起，共同研發預防、治療及管理疾病的工具，並大力贊助「人類細胞圖譜」計劃；讓科學家與人們可以更快了解自己身體上的細胞，達到進一步防治疾病的效果，顯然他們相當看好基因治療與自家醫療媒體服務未來的市場需求。 
雖然在臉書上早已有數以百萬計的臉友們，每天活躍地在社群媒體群組分享或討論特定病患症狀，但有鑒於幾年前個資被不當使用之後，該公司保守地宣稱尚未規劃將這些討論內容加值成為市場上的商品。不過和臉書相似性質的社群媒體 Instagram 也被哈佛大學研究團隊拿來和臉書比較，證明可以用 AI 演算法，透過社群分享的照片與留言來預測患有憂鬱症傾向的使用者，臉書稍後也表達有意將類似的技術應用於早期篩檢與偵測精神類疾病。 
亞馬遜 Amazon 
亞馬遜切入醫療照護產業的角度，與其他科技公司截然不同，該公司過往擁有二十五年來消費者完整網購紀錄，當然包括個人在改善健康或是臨床上需求之商品；加上個人化之使用者體驗設計，以及透明化之價格選擇，提供以針對會員所需要之健康照護產品銷售為其目標。此外，自家提供雲端服務的 AWS 更不遑多讓，已經在跟 Microsoft 和 Google 搶奪醫療產業和醫藥公司亟需的雲端計算服務的訂單了。兩年前亞馬遜成立了一個專注於網路醫療技術的實驗室，並將其命名為 「1492」，取自哥倫布發現新大陸那一年；團隊目前正在尋找從現有已去識別化的電子病歷系統中，獲取結構化資訊並進一步加值在其他資料庫的方法;如果能成功，亞馬遜就可以將這些醫療知識更方便地提供給消費者及專科醫師了。 
同時亞馬遜與摩根大通集團（J.P. Morgan）以及波克夏．海瑟威公司（Berkshire Hathaway）在 2019 年第一季終於共同合資成立了一家以專注於健康照護商品的非營利新公司「Haven」，新公司宣稱將擁有如亞馬遜提供給消費者的美好購物經驗，以提供透明價格及高品質之健康照護商品為目標，並包含了各式處方醫藥商品及合理價格之治療。
微軟 Microsoft 
微軟早期在智慧醫療的規劃上，以位於英國的劍橋研究實驗室整合生物學家、電腦科學家和工程師，致力於用電腦計算解決癌症問題來試 水溫；後來在 Hanover 計劃中，利用人工智慧軟體讀懂每年發表的醫學專業論文，幫助醫生預測哪些藥物對治療癌症患者最有效，期望達到幫助治療癌症的目的，均略有成果。目前該研究室也仍致力於醫療資訊系 統、免疫系統、醫療影像、與精神疾病照護之相關研究。 
後來微軟研究院（MSR）主打利用人工智慧提升醫療照護品質，並發起了 Healthcare NExT 計劃，希望能找出治療致命疾病例如癌症的新方法。其中 Microsoft Genomics 服務，透過基因資料處理，幫助醫學研究者發明精準治療癌症等疾病的藥物。例如經過分析患者的健康和腫瘤細胞組織，並參考其他患者的醫療資料，醫師從中能選擇最有效的治療方案。2018 年微軟和印度一家醫院合作，聯手設計新的機器學習演 算法，用於預測心臟疾病的風險，並協助當地醫生迅速找到相關治療方法，相當有成效。此外瑞士大藥廠 Novartis 在 2019 年 10 月也宣稱將與微軟公司在人工智慧及醫藥上有更具體的合作，雙方目前的共識是在 個人化用藥的議題上，設計聚焦於眼部退化病變之創新基因療法。 
谷歌 Google 
早期被 Google 支持的新創 Flatiron 公司，多年來從電子病歷當中，腫瘤科醫師有相當大的幫助。後來很快的就被 Roche 大藥廠併購，當然看上的就是該公司能夠以全資訊化的方式自動分析 FDA 所暢議的真實世界資料（RWD），再加上已整理好的臨床級藥物測試結果。另一家 Verily 公司是從 Google 當年執行最特別任務的實驗室（X Lab）分出去的新創公司，致力於開發特殊之工具軟體，收集匯整各式各樣的健康資料，且宣稱能做到疾病的預防及管理，過去曾經與國際級藥廠例如嬌生、葛蘭素史克、賽諾菲合作，成立疾病療法之研發公司，開發糖尿病診療軟硬體設備，可惜此設備在美國 FDA 規範之臨床測試中並不順利。最近該公司將心電圖相關技術應用在實際臨床上，記錄心臟活動資訊於智慧手錶裝置中，讓更多疾病研究數據可以透過手錶隨時隨地完成記錄。不過在 2019 年的一項專利中，Verily 公司證明用機器學習演算法幫助病理學家成功地識別醫學影像中的癌細胞，算是替該公司在數位病理發展的關鍵場域上扳回了一城。 
同時 Google 旗下的實驗室推出了一個雄才大略的新計劃，成立新公司 Cityblock Health，並將重點放在紐約市布魯克林區低收入人群身上，協助治療有資格獲得醫療補助計劃的低收入患者，預計為低收入市民提供廉價且更好的個人化醫療。當然 Google 公司這幾年也在電腦輔助醫療影像領域進行不少先導型研究，例如用 CT 影像來預測肺癌、用視網膜影像當作訓練資料、自動評估心腦血管疾病風險，皆令醫療產業界大感振奮。同時在 2019 年 9 月，Google 與全美著名醫療機構 Mayo Clinic 間的異業新合作案，雙方簽署了為期十年的合約，這當然也宣示了 Google 致力於成為健康醫療產業資訊網路服務提供商的決心 。 
這些世界級的科技公司，似乎早早就已經躍躍欲試地在醫療場域上佈局了，其目的就在挾其擁有大量客戶資料為基礎，延伸至最貼近個人健康與醫療的需求，並以實際的產品或服務切入。
(Heho健康) "
58,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qekgl5wvz48jeqx&PageNO=1,地塞米松成抗疫藥夯貨 南光、生達、中化受惠2020-08-05,2020-08-05,"

被視為抗新冠肺炎用藥的瑞德西韋傳被美國政府通包，類固醇老藥地塞米松 (Dexamethasone) 已獲得英國研究證實示可降低新冠肺炎重症患者死亡率，並獲日本批准作為治療新冠肺炎的藥物，可成為瑞德西韋的替代品，隨著瑞德西韋一藥難求，地塞米松有望成為搶手貨，南光、生達、中化等皆為最大供應商，且部分藥品若供應足夠也能出口，將可直接受惠。
台灣疫情指揮中心正研擬將地塞米松作為瑞德西韋的替代用藥，據悉，地塞米松是 60 多年老藥，過去用於治療免疫系統疾病、部分感染症，如風濕性疾病、結核病腦膜炎、嗜血桿菌腦膜炎，肺炎鏈球菌腦膜炎等，是常見藥品，因應用廣泛，也是醫院必備庫存藥品，由於原料來源分散，供貨上較瑞德西韋原料藥穩定，治療副作用也較穩定。
原本被用於可治療新冠病毒的瑞德西韋，該藥是由美國藥廠吉利德研發出來，被視為抗疫用藥，台灣原預期 7 月有藥品可進口，不過美方供應不及，台廠又卡在吉利德專利問題無法合成與出貨，政府於是將重心轉向地塞米松。
地塞米松製成用藥可分針劑與口服錠劑，台灣分別有 42 筆針劑藥證、73 筆口服藥證，其中針劑在台灣最廣泛被使用，尤其是加護病房與醫學中心，依序劑量細分為 2mg、4mg 及 5mg。


據統計，2mg 占整體針劑市場 8%，全台有 8 家藥廠進行供貨，永信幾乎拿下所有市占；4mg 則占整體針劑市場 11%，有 16 家供應商，南光則是最大供應者；5mg 則有 8 家藥廠投產，占整體針劑市場 81%，生達、中化為主要供應商。
台灣目前有多家廠商可供應地塞米松，但該藥每年健保申報金額僅 4000 萬元，主要是因比起其他學名藥、原料藥，毛利相對低，占各公司比重並不高，不過隨著新冠肺炎疫情延燒，也讓這個老藥再度獲得市場矚目，也成各廠發展重心。
地塞米松屬於類固醇的一種，只要適量的使用可抑制身體發炎狀況，一旦過量使用可能會產生嚴重副作用，如水牛肩、月亮臉等。

(鉅亨網 記者沈筱禎) "
59,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qekgejzktczu3on&PageNO=1,口罩廠康匠擬成立控股公司 疫情好轉後IPO2020-08-05,2020-08-05,"
口罩廠商康匠布局完整，關係企業涵蓋口罩產業上中下游，康匠表示，擬成立控股公司，將等疫情好轉後決定IPO時間。
康匠4日舉行「口罩微型一貫廠正式進軍國際」記者會，康匠總經理陳勇志指出，康匠旗下關係企業包含兆羿、松勝、昌育等公司，產品涵蓋熔噴不織布、PP不織布、定型鼻線等，康匠擬採類似永豐餘模式，成立控股公司，至於何時首次公開發行（IPO）則必須等疫情好轉後決定。
根據康匠統計，口罩日產量從1月日產能45萬片，5月時已經衝至250萬片。從疫情爆發至今，生產超過4億片口罩。
政府6月解除口罩販售禁令，開放自由買賣，業者也可以接下國內、外訂單。陳勇志指出，口罩出口解禁後，康匠口罩外銷訂單排到12月，康匠規劃2/3產能留在台灣，1/3外銷。
不過，政府後來宣布延長徵收口罩時間至年底，康匠被徵收1/2產能，由於數量超出原先規劃，康匠被迫取消多數外銷訂單，陳勇志說，「在1月得罪了國際客戶，7月又再度上演」。
經濟部官員指出，從今年6月起，口罩由全數徵用改為定額徵用，雖然徵用期限延長到年底，但是廠商未被徵用產能都可以自由內外銷。
官員表示，2個月以來市面上已經可以看到不少大廠推出各式顏色與造型的口罩，也有些業者持續消化海外訂單。有些規模較小的業者，願意全額讓政府徵用。
官員說明，經濟部等相關部會將全力協助業者，希望藉此讓台灣的防疫實力與防疫技術被國際看見，同時為防堵疫情盡一份心力。
雖然口罩外銷訂單數量有限，不過，康匠仍緊抓商機，推動「口罩微型一貫廠」方案，將進軍國際，目前已確定將在泰國建置，美國、印尼積極洽談中。
(中央社 記者蔡芃敏、吳柏緯) "
